Equipment_ID,Type,Site_ID,Engine_Hours/Day,Idle_Hours/Day,Fuel_Level (%),Distance_Covered/Day (km),Equipment_Health (%),Current_Contract_ID,Last_Operator_ID,Latitude,Longitude,Maintenance_Status,Utilization (%),Status,Expected_Site_ID,Contract_End_Status,Anomaly_Type,Anomaly_Flag
EQ00686,Bulldozer,S050,10.0,1.4,62,38.8,85,C6560,OP1186,12.801008,80.025199,Good,71,Running,S050,Active,Normal,0
EQ00687,Motor Grader,S142,9.4,1.4,94,36.7,92,C9145,OP0389,13.319667,80.203127,Good,91,Running,S142,Active,Normal,0
EQ00688,Backhoe Loader,S137,7.3,1.5,35,32.1,92,C4907,OP0339,13.078773,80.398563,Overdue,81,Running,S137,Active,Normal,0
EQ00689,Dump Truck,S099,5.8,2.1,90,32.6,92,C1342,OP0915,12.756865,80.076238,Due Soon,81,Running,S099,Active,Normal,0
EQ00690,Wheel Loader,S138,7.8,1.1,66,21.1,97,C6641,OP1100,13.121378,80.164502,Good,85,Running,S138,Active,Normal,0
EQ00691,Motor Grader,S073,8.3,0.4,52,27.4,99,C2306,OP0810,13.175894,80.231456,Good,77,Running,S073,Active,Normal,0
EQ00692,Dump Truck,S121,8.9,2.1,47,15.5,98,C4514,OP0786,13.277544,79.964552,Good,69,Running,S121,Active,Normal,0
EQ00693,Skid Steer Loader,S001,5.7,2.1,71,30.1,90,C3870,OP0884,12.817995,80.370507,Good,67,Running,S001,Active,Normal,0
EQ00694,Backhoe Loader,S086,8.1,0.4,87,25.0,99,C8147,OP0029,13.242287,80.273917,Good,95,Running,S086,Active,Normal,0
EQ00695,Bulldozer,S077,7.6,2.4,48,12.8,100,C9375,OP0022,12.84292,79.961182,Good,87,Running,S077,Active,Normal,0
EQ00696,Wheel Loader,S135,7.1,1.9,83,24.1,84,C5076,OP0626,13.200024,80.258285,Due Soon,73,Running,S135,Active,Normal,0
EQ00697,Excavator,S122,9.7,1.9,54,34.5,97,C6798,OP0786,12.990931,80.280031,Good,88,Running,S122,Active,Normal,0
EQ00698,Skid Steer Loader,S026,7.1,0.3,88,36.9,98,C1762,OP0928,12.991732,80.282573,Good,86,Running,S026,Active,Normal,0
EQ00699,Bulldozer,S061,8.1,0.8,94,15.7,84,C5675,OP0570,12.720681,80.031301,Good,65,Running,S061,Active,Normal,0
EQ00700,Backhoe Loader,S150,8.4,1.3,93,165.0,89,C5500,OP0774,13.196932,79.966081,Good,98,Running,S150,Active,Distance Spike,1
EQ00701,Excavator,S099,5.6,0.8,66,19.4,97,C5982,OP0411,12.841023,80.030439,Good,81,Running,S099,Active,Normal,0
EQ00702,Wheel Loader,S092,8.6,2.6,92,33.0,99,C1215,OP0611,13.276867,80.073626,Good,81,Running,S092,Active,Normal,0
EQ00703,Bulldozer,S099,7.0,0.3,62,23.1,84,C6500,OP0518,13.172437,79.968193,Good,79,Running,S099,Active,Normal,0
EQ00704,Wheel Loader,S061,8.4,1.4,93,20.5,85,C1388,OP1050,13.087602,80.069958,Good,67,Running,S061,Active,Normal,0
EQ00705,Excavator,S111,9.7,1.6,95,36.5,94,C8262,OP0946,12.769299,80.155095,Good,67,Running,S111,Active,Normal,0
EQ00706,Skid Steer Loader,S007,8.7,2.1,61,13.0,88,C5448,OP1163,13.275133,80.212381,Good,72,Running,S007,Active,Normal,0
EQ00707,Excavator,S041,9.4,1.8,59,34.3,96,C7067,OP0515,12.980319,80.327055,Good,93,Running,S041,Active,Normal,0
EQ00708,Dump Truck,S067,6.3,2.2,44,32.8,89,C5222,OP1187,13.04336,80.166967,Good,85,Running,S067,Active,Normal,0
EQ00709,Excavator,S149,6.9,1.6,73,33.0,95,C4591,OP1166,13.130217,80.276057,Good,91,Running,S149,Active,Normal,0
EQ00710,Wheel Loader,S122,6.2,1.7,79,20.1,83,C7367,OP1153,13.234981,80.010521,Good,68,Running,S122,Active,Normal,0
EQ00711,Backhoe Loader,S080,8.1,0.4,75,34.1,80,C9846,OP0917,13.043721,80.022717,Good,68,Running,S080,Active,Normal,0
EQ00712,Motor Grader,S067,10.4,1.1,43,13.2,81,C1824,OP0197,12.865959,80.079887,Good,66,Running,S067,Active,Normal,0
EQ00713,Dump Truck,S057,8.5,0.9,91,35.8,84,C9269,OP0825,12.707859,80.081701,Good,88,Running,S057,Active,Normal,0
EQ00714,Motor Grader,S146,10.4,0.4,51,23.7,99,C1256,OP0716,13.326041,80.092481,Due Soon,89,Running,S146,Active,Normal,0
EQ00715,Wheel Loader,S150,6.8,2.1,81,21.7,83,C1510,OP0830,13.298666,80.061481,Good,86,Running,S150,Active,Normal,0
EQ00716,Bulldozer,S003,6.9,0.3,76,24.6,80,C8786,OP0223,12.971783,80.284058,Good,91,Running,S003,Active,Normal,0
EQ00717,Dump Truck,S105,5.3,1.2,82,26.7,84,C4533,OP0782,13.082469,80.184629,Good,73,Running,S105,Active,Normal,0
EQ00718,Motor Grader,S143,5.0,2.8,93,37.6,91,C2550,OP0446,12.831464,80.223992,Good,89,Running,S010,Active,Wrong Site,1
EQ00719,Skid Steer Loader,S090,6.6,0.8,70,14.0,86,C4550,OP0857,12.980811,80.06979,Good,94,Running,S090,Active,Normal,0
EQ00720,Skid Steer Loader,S139,7.4,1.3,83,15.6,94,C8029,OP1124,13.093441,80.192136,Overdue,87,Running,S139,Active,Normal,0
EQ00721,Skid Steer Loader,S113,6.1,0.7,52,21.7,96,C8002,OP0472,13.327235,80.284672,Good,65,Running,S113,Active,Normal,0
EQ00722,Excavator,S102,7.1,2.2,86,32.6,100,C6822,OP1158,12.917044,80.265605,Due Soon,88,Running,S102,Active,Normal,0
EQ00723,Wheel Loader,S095,8.3,1.3,72,32.5,90,C5384,OP0622,12.898996,80.394432,Good,93,Running,S095,Active,Normal,0
EQ00724,Dump Truck,S121,8.4,2.3,77,13.4,91,C3366,OP0623,12.767319,80.011221,Good,95,Running,S121,Active,Normal,0
EQ00725,Dump Truck,S017,10.0,1.2,93,38.9,91,C5673,OP0436,12.961084,80.162973,Due Soon,91,Running,S017,Active,Normal,0
EQ00726,Motor Grader,S045,6.9,0.9,88,34.0,94,C1697,OP0899,12.7735,80.347963,Good,96,Running,S045,Active,Normal,0
EQ00727,Motor Grader,S026,8.7,1.1,51,27.4,95,C1138,OP0628,12.871978,80.034326,Good,89,Running,S026,Active,Normal,0
EQ00728,Skid Steer Loader,S128,8.5,1.1,72,15.4,84,C5547,OP0214,13.298499,80.15301,Good,94,Running,S128,Active,Normal,0
EQ00729,Skid Steer Loader,S128,6.0,0.4,64,27.9,28,C2098,OP0999,12.943046,80.088955,Overdue,89,Maintenance,S128,Active,Maintenance Overdue,1
EQ00730,Skid Steer Loader,S049,8.3,2.7,35,17.6,87,C4330,OP0320,12.989996,80.314774,Due Soon,75,Running,S049,Active,Normal,0
EQ00731,Excavator,S048,6.5,1.7,85,36.0,90,C5204,OP0952,13.044902,80.28365,Due Soon,71,Running,S048,Active,Normal,0
EQ00732,Wheel Loader,S136,9.1,1.9,91,26.2,92,C3984,OP0340,12.903845,80.069041,Due Soon,82,Running,S136,Active,Normal,0
EQ00733,Bulldozer,S032,10.0,2.0,72,20.0,85,C1820,OP0948,13.165872,80.358009,Good,85,Running,S032,Active,Normal,0
EQ00734,Excavator,S112,6.6,2.5,45,17.9,83,C2363,OP0436,12.977393,80.1022,Good,71,Running,S112,Active,Normal,0
EQ00735,Wheel Loader,S012,7.3,2.4,66,27.2,91,C5115,OP0603,13.223277,80.060046,Good,83,Running,S012,Active,Normal,0
EQ00736,Dump Truck,S112,9.6,0.6,74,22.4,94,C7548,OP1063,12.881758,80.389515,Good,66,Running,S112,Active,Normal,0
EQ00737,Backhoe Loader,S137,6.5,1.1,41,27.6,95,C6816,OP0514,12.709242,80.379229,Overdue,96,Running,S137,Active,Normal,0
EQ00738,Excavator,S127,6.8,1.2,94,20.9,88,C1793,OP0931,12.973074,80.349425,Good,85,Running,S127,Active,Normal,0
EQ00739,Excavator,S120,9.9,0.3,77,31.7,91,C3904,OP0645,13.168452,80.347736,Good,80,Running,S120,Active,Normal,0
EQ00740,Motor Grader,S013,5.6,1.8,36,19.4,90,C3509,OP0611,13.195035,80.346957,Good,82,Running,S013,Expired,Contract Expired,1
EQ00741,Bulldozer,S131,10.6,2.0,83,15.4,97,C4799,OP0857,13.192997,80.214672,Good,91,Running,S131,Active,Normal,0
EQ00742,Wheel Loader,S008,6.6,2.4,52,15.4,86,C6980,OP0864,13.213523,80.052487,Good,73,Running,S008,Active,Normal,0
EQ00743,Backhoe Loader,S122,6.3,1.9,85,12.7,91,C9292,OP0770,13.206708,80.016449,Good,91,Running,S122,Active,Normal,0
EQ00744,Bulldozer,S014,5.8,2.6,90,35.0,86,C9892,OP0148,13.219063,80.245943,Good,81,Running,S014,Active,Normal,0
EQ00745,Excavator,S145,5.3,1.4,51,32.0,100,C7548,OP0242,12.723385,80.069975,Good,81,Running,S145,Active,Normal,0
EQ00746,Skid Steer Loader,S088,6.9,0.7,92,39.8,90,C8084,OP0362,13.296646,80.286191,Good,88,Running,S088,Active,Normal,0
EQ00747,Excavator,S113,10.4,1.4,57,34.6,86,C9999,OP0716,13.024743,80.020825,Good,66,Running,S113,Active,Normal,0
EQ00748,Wheel Loader,S071,8.5,2.2,74,27.1,82,C5430,OP0824,13.042842,80.091787,Good,98,Running,S071,Active,Normal,0
EQ00749,Backhoe Loader,S056,6.2,2.8,88,34.5,89,C3279,OP0366,12.766713,80.073538,Good,71,Running,S056,Active,Normal,0
EQ00750,Skid Steer Loader,S056,7.9,2.1,82,32.5,89,C2072,OP0320,12.98046,80.237868,Due Soon,77,Running,S056,Active,Normal,0
EQ00751,Excavator,S078,7.7,2.4,65,38.1,98,C2340,OP0880,12.718063,80.051194,Good,92,Running,S078,Active,Normal,0
EQ00752,Dump Truck,S130,9.5,0.1,81,36.5,82,C1179,OP0858,12.86066,80.357831,Good,80,Running,S130,Active,Normal,0
EQ00753,Backhoe Loader,S017,7.8,2.2,69,20.6,84,C2433,OP0331,12.761326,80.317194,Good,91,Running,S017,Active,Normal,0
EQ00754,Excavator,S120,10.2,1.2,70,33.4,81,C7915,OP0672,12.774107,80.166352,Good,97,Running,S120,Active,Normal,0
EQ00755,Motor Grader,S077,8.7,2.6,65,18.5,86,C1268,OP0553,12.908714,80.375336,Good,72,Running,S077,Active,Normal,0
EQ00756,Skid Steer Loader,S111,10.5,2.9,75,18.8,83,C4932,OP0941,12.751789,80.171979,Good,77,Running,S111,Active,Normal,0
EQ00757,Backhoe Loader,S143,6.6,2.3,88,29.4,96,C9107,OP0929,13.121082,80.096437,Good,88,Running,S056,Active,Wrong Site,1
EQ00758,Bulldozer,S107,7.8,1.3,69,35.9,98,C2750,OP0531,13.078988,80.034328,Good,74,Running,S107,Active,Normal,0
EQ00759,Skid Steer Loader,S022,10.7,0.8,48,27.8,85,C6794,,12.858762,79.967666,Good,95,Running,S022,Active,Missing Operator,1
EQ00760,Motor Grader,S054,6.5,2.7,70,33.6,80,C6252,OP0250,12.889974,80.024279,Good,77,Running,S054,Active,Normal,0
EQ00761,Motor Grader,S024,5.6,2.3,36,24.5,91,C4294,OP0068,13.046147,80.144886,Good,90,Running,S024,Active,Normal,0
EQ00762,Wheel Loader,S005,9.8,2.2,74,29.9,90,C9881,OP1051,13.247634,80.210529,Good,93,Running,S005,Active,Normal,0
EQ00763,Backhoe Loader,S057,0.5,22.0,88,12.4,94,C9147,OP0415,12.778273,80.368544,Good,5,Idle,S057,Active,High Idle,1
EQ00764,Backhoe Loader,S009,5.4,0.5,77,31.1,94,C6401,OP0366,13.296572,80.235402,Good,79,Running,S009,Active,Normal,0
EQ00765,Bulldozer,S041,7.4,1.2,76,165.0,82,C2597,OP0476,13.257621,80.091076,Good,98,Running,S041,Active,Distance Spike,1
EQ00766,Wheel Loader,S109,7.9,2.1,53,32.3,87,C5118,OP0571,13.236502,79.951289,Due Soon,70,Running,S109,Active,Normal,0
EQ00767,Motor Grader,S118,8.4,3.0,48,38.1,95,C4001,OP0821,13.190235,79.996097,Good,80,Running,S118,Active,Normal,0
EQ00768,Excavator,S147,5.4,2.3,75,16.5,98,C2826,OP0102,12.931971,80.210643,Good,88,Running,S147,Active,Normal,0
EQ00769,Excavator,S122,10.5,1.4,45,18.5,93,C6202,OP0370,13.267456,80.388961,Due Soon,95,Running,S122,Active,Normal,0
EQ00770,Motor Grader,S010,10.4,16.0,93,28.8,99,C2846,OP0968,13.100598,80.077471,Good,8,Idle,S010,Active,Low Utilization,1
EQ00771,Motor Grader,S134,6.8,1.4,83,24.0,88,C4977,OP0450,12.716352,79.95608,Good,73,Running,S134,Active,Normal,0
EQ00772,Bulldozer,S147,10.2,1.7,59,17.6,100,C1664,OP0438,12.780399,80.381111,Good,89,Running,S147,Active,Normal,0
EQ00773,Backhoe Loader,S050,10.4,0.2,94,35.7,87,C6040,OP0306,13.005993,80.325863,Good,77,Running,S050,Active,Normal,0
EQ00774,Dump Truck,S077,9.7,16.0,59,15.1,90,C5027,OP0330,13.011407,80.170165,Good,8,Idle,S077,Active,Low Utilization,1
EQ00775,Wheel Loader,S070,8.6,2.8,51,20.3,81,C5559,OP1071,13.270642,80.245593,Good,89,Running,S070,Active,Normal,0
EQ00776,Skid Steer Loader,S024,6.8,1.1,65,34.7,80,C8481,OP0133,12.917457,80.149364,Good,67,Running,S024,Active,Normal,0
EQ00777,Dump Truck,S027,6.1,0.4,55,34.2,91,C5052,OP1076,13.108889,80.225508,Good,95,Running,S027,Active,Normal,0
EQ00778,Bulldozer,S058,5.0,1.7,53,39.3,88,C3562,OP0077,13.326798,80.151061,Good,97,Running,S058,Active,Normal,0
EQ00779,Wheel Loader,S044,7.6,2.3,64,21.7,99,C9961,OP1049,13.315933,80.159916,Due Soon,91,Running,S044,Active,Normal,0
EQ00780,Backhoe Loader,S058,8.9,2.3,44,30.3,83,C2178,OP0138,13.274991,80.267672,Good,71,Running,S058,Active,Normal,0
EQ00781,Bulldozer,S012,5.4,0.3,37,22.6,93,C1393,OP0669,12.786475,80.056162,Good,90,Running,S012,Active,Normal,0
EQ00782,Excavator,S145,5.6,0.2,89,34.4,81,C4898,OP0980,13.278245,80.215966,Good,67,Running,S145,Active,Normal,0
EQ00783,Skid Steer Loader,S053,8.3,1.1,81,20.0,93,C4038,OP1080,13.183718,79.995617,Due Soon,84,Running,S053,Active,Normal,0
EQ00784,Backhoe Loader,S023,6.4,2.0,37,16.6,90,C6300,OP0428,13.262224,80.018124,Good,96,Running,S023,Active,Normal,0
EQ00785,Bulldozer,S066,11.0,2.4,35,32.9,85,C5054,OP0290,13.126775,80.389044,Due Soon,73,Running,S066,Active,Normal,0
EQ00786,Motor Grader,S082,6.5,0.8,90,15.5,94,C4465,OP0263,13.012592,80.008075,Good,84,Running,S082,Active,Normal,0
EQ00787,Wheel Loader,S033,9.9,1.7,77,32.8,90,C9091,OP0518,13.113287,80.01165,Good,74,Running,S033,Active,Normal,0
EQ00788,Excavator,S069,7.2,2.3,57,165.0,84,C2717,OP0401,13.139145,80.17958,Due Soon,98,Running,S069,Active,Distance Spike,1
EQ00789,Bulldozer,S064,5.4,2.1,63,22.6,94,C4231,OP0250,13.078389,80.396104,Good,73,Running,S064,Active,Normal,0
EQ00790,Wheel Loader,S139,8.6,2.4,63,18.9,86,C2245,OP0365,12.789523,80.262583,Due Soon,96,Running,S139,Active,Normal,0
EQ00791,Bulldozer,S017,5.4,1.0,35,23.4,86,C2992,OP0012,12.86604,80.169801,Good,94,Running,S017,Active,Normal,0
EQ00792,Backhoe Loader,S032,8.8,0.8,57,35.3,98,C1721,OP1009,13.26996,80.158299,Good,84,Running,S032,Active,Normal,0
EQ00793,Excavator,S064,5.0,2.5,56,36.5,88,C8603,OP0921,13.204049,80.05423,Good,79,Running,S064,Active,Normal,0
EQ00794,Wheel Loader,S147,10.7,2.3,45,24.3,95,C7825,OP1137,12.793438,80.052383,Due Soon,80,Running,S147,Active,Normal,0
EQ00795,Excavator,S076,6.9,2.2,91,29.0,98,C2804,OP0492,12.738418,80.291977,Good,93,Running,S076,Active,Normal,0
EQ00796,Excavator,S123,6.6,0.5,69,34.3,97,C3600,OP0459,12.811354,80.314267,Good,70,Running,S123,Active,Normal,0
EQ00797,Backhoe Loader,S083,10.9,2.5,69,34.8,82,C5713,OP0304,13.26526,80.122307,Due Soon,88,Running,S083,Active,Normal,0
EQ00798,Motor Grader,S120,5.9,1.0,88,29.7,82,C9405,OP0031,13.180384,80.08084,Due Soon,93,Running,S120,Active,Normal,0
EQ00799,Bulldozer,S086,6.8,1.4,70,29.6,83,C6390,OP0236,13.095752,80.316065,Good,90,Running,S086,Active,Normal,0
EQ00800,Bulldozer,S107,6.5,2.1,60,29.6,96,C9342,OP0217,12.981579,80.34941,Good,92,Running,S107,Active,Normal,0
EQ00801,Backhoe Loader,S028,9.3,2.2,95,165.0,80,C8645,OP0247,12.830135,80.098519,Due Soon,98,Running,S028,Active,Distance Spike,1
EQ00802,Bulldozer,S065,7.8,2.5,36,18.2,91,C9636,OP0310,12.963962,80.017917,Good,70,Running,S065,Active,Normal,0
EQ00803,Wheel Loader,S033,5.8,1.8,65,27.8,83,C6631,OP1131,13.259387,80.076788,Good,80,Running,S033,Active,Normal,0
EQ00804,Skid Steer Loader,S146,7.2,0.2,53,31.1,85,C3576,OP0426,12.700053,80.109677,Good,71,Running,S146,Active,Normal,0
EQ00805,Bulldozer,S100,9.5,1.3,70,33.8,92,C2824,OP0407,12.997153,80.259276,Good,83,Running,S100,Active,Normal,0
EQ00806,Excavator,S041,7.5,2.6,88,26.2,85,C6208,OP0204,13.08326,80.319676,Good,67,Running,S041,Active,Normal,0
EQ00807,Skid Steer Loader,S016,7.9,0.8,71,39.3,84,C9523,OP0328,13.021788,80.134758,Good,89,Running,S016,Active,Normal,0
EQ00808,Bulldozer,S150,5.9,0.0,66,20.9,92,C4676,OP0858,12.912915,80.187912,Good,67,Running,S150,Active,Normal,0
EQ00809,Dump Truck,S121,6.2,2.2,56,37.6,87,C5039,OP0629,13.185674,80.372747,Good,68,Running,S121,Active,Normal,0
EQ00810,Backhoe Loader,S147,8.7,2.5,67,23.4,92,C3182,OP0523,12.966572,79.974703,Good,86,Running,S147,Active,Normal,0
EQ00811,Bulldozer,S094,8.4,0.5,85,29.2,81,C5162,OP0849,13.284491,80.213281,Good,75,Running,S094,Active,Normal,0
EQ00812,Backhoe Loader,S046,6.7,2.4,93,23.6,91,C8309,OP0267,13.128378,80.148307,Good,70,Running,S046,Active,Normal,0
EQ00813,Dump Truck,S081,9.0,2.7,84,22.3,94,C7196,OP0115,13.275095,80.214825,Due Soon,66,Running,S081,Active,Normal,0
EQ00814,Motor Grader,S077,8.7,0.3,40,14.4,96,C5319,OP0232,13.109741,80.256732,Due Soon,69,Running,S077,Active,Normal,0
EQ00815,Backhoe Loader,S112,8.8,1.3,84,16.1,100,C9105,OP0037,12.873952,80.398453,Good,97,Running,S112,Active,Normal,0
EQ00816,Dump Truck,S106,6.6,1.7,64,28.7,85,C7655,OP0200,13.012768,79.974404,Good,85,Running,S106,Expired,Contract Expired,1
EQ00817,Dump Truck,S010,9.4,0.2,5,18.0,92,C9840,OP0461,13.226013,80.274161,Due Soon,97,Running,S010,Active,Fuel Anomaly,1
EQ00818,Dump Truck,S036,9.3,2.5,52,34.6,97,C3202,OP1063,13.33339,80.347298,Good,85,Running,S036,Active,Normal,0
EQ00819,Dump Truck,S010,10.1,1.6,52,19.6,91,C4861,OP0733,13.228719,79.975544,Good,86,Running,S010,Active,Normal,0
EQ00820,Bulldozer,S094,7.1,0.4,62,17.8,90,C2995,OP0613,12.741832,80.094995,Good,85,Running,S094,Active,Normal,0
EQ00821,Bulldozer,S046,5.5,0.5,75,19.3,28,C7263,OP0387,13.042192,80.299983,Overdue,95,Maintenance,S046,Active,Maintenance Overdue,1
EQ00822,Motor Grader,S120,5.1,0.6,47,17.3,92,C4672,OP0345,13.215699,80.392015,Good,93,Running,S120,Active,Normal,0
EQ00823,Backhoe Loader,S045,7.5,2.6,55,24.2,97,C2068,OP0240,12.93484,80.218825,Good,83,Running,S045,Active,Normal,0
EQ00824,Dump Truck,S038,10.5,2.3,94,30.9,83,C2632,OP1114,13.182189,80.191927,Good,67,Running,S038,Active,Normal,0
EQ00825,Skid Steer Loader,S031,9.0,2.1,92,28.7,98,C8075,OP0388,13.081566,80.054108,Good,79,Running,S031,Active,Normal,0
EQ00826,Excavator,S065,6.0,1.7,48,36.5,94,C4876,OP1149,12.867094,80.161267,Good,96,Running,S065,Active,Normal,0
EQ00827,Excavator,S095,10.6,2.4,72,15.4,89,C5764,OP0859,13.007128,80.28827,Good,83,Running,S095,Active,Normal,0
EQ00828,Backhoe Loader,S082,10.1,0.1,72,13.6,100,C9578,OP0520,13.04042,79.977709,Good,98,Running,S082,Active,Normal,0
EQ00829,Excavator,S148,6.9,1.1,64,23.3,84,C6322,OP0878,12.707672,80.249255,Overdue,73,Running,S148,Active,Normal,0
EQ00830,Skid Steer Loader,S095,8.0,0.7,94,12.3,88,C2125,OP0568,13.256681,80.297954,Good,87,Running,S095,Active,Normal,0
EQ00831,Skid Steer Loader,S068,6.0,1.3,72,17.3,80,C5869,OP1132,13.177943,79.995295,Good,85,Running,S068,Active,Normal,0
EQ00832,Motor Grader,S045,10.8,1.5,58,14.9,90,C3461,OP1008,12.806912,80.128234,Good,89,Running,S045,Active,Normal,0
EQ00833,Backhoe Loader,S136,8.4,1.8,41,37.0,92,C9606,OP0137,13.306411,80.135507,Due Soon,95,Running,S136,Active,Normal,0
EQ00834,Excavator,S008,10.6,2.1,60,18.7,97,C2418,OP0240,12.930246,80.07319,Due Soon,66,Running,S008,Active,Normal,0
EQ00835,Wheel Loader,S101,6.7,2.4,76,37.6,81,C4498,OP0701,13.343601,80.248904,Due Soon,73,Running,S101,Active,Normal,0
EQ00836,Motor Grader,S124,10.6,2.7,79,165.0,82,C4226,OP0647,13.103713,80.317656,Good,98,Running,S124,Active,Distance Spike,1
EQ00837,Excavator,S037,5.9,0.5,46,13.4,97,C8476,OP1089,12.882133,80.035142,Good,96,Running,S037,Active,Normal,0
EQ00838,Dump Truck,S019,10.1,1.7,95,40.0,83,C5313,OP0130,13.339341,80.082522,Good,79,Running,S019,Active,Normal,0
EQ00839,Dump Truck,S094,5.2,1.9,43,32.0,94,C5146,OP0151,12.870879,80.233688,Good,68,Running,S094,Active,Normal,0
EQ00840,Dump Truck,S108,9.2,0.2,68,26.3,80,C6087,OP0812,13.217353,80.045081,Good,90,Running,S108,Active,Normal,0
EQ00841,Excavator,S111,9.8,1.3,85,13.0,83,C8858,OP0802,13.037748,80.319961,Due Soon,72,Running,S111,Active,Normal,0
EQ00842,Motor Grader,S005,8.2,2.4,43,27.1,86,C6787,OP0760,13.238268,80.050158,Due Soon,98,Running,S005,Active,Normal,0
EQ00843,Motor Grader,S082,10.0,2.2,50,29.7,83,C3167,OP0120,12.966679,80.26087,Good,88,Running,S082,Active,Normal,0
EQ00844,Skid Steer Loader,S049,9.8,1.9,5,18.0,96,C4439,OP0900,12.90625,80.029066,Good,78,Running,S049,Active,Fuel Anomaly,1
EQ00845,Skid Steer Loader,S111,5.9,2.3,35,30.7,91,C3826,OP0152,13.013388,80.025586,Due Soon,67,Running,S111,Active,Normal,0
EQ00846,Skid Steer Loader,S008,6.5,2.0,77,22.0,90,C9020,OP0196,13.030715,80.273481,Due Soon,76,Running,S008,Active,Normal,0
EQ00847,Wheel Loader,S110,10.1,0.1,80,25.1,98,C7881,OP0246,12.947038,80.282238,Good,70,Running,S110,Active,Normal,0
EQ00848,Bulldozer,S026,5.8,0.3,64,15.0,80,C2217,OP1194,12.727231,80.377373,Good,90,Running,S026,Active,Normal,0
EQ00849,Skid Steer Loader,S009,8.6,2.3,78,22.1,90,C9196,OP0461,12.925197,80.327877,Good,71,Running,S009,Active,Normal,0
EQ00850,Dump Truck,S141,9.3,1.0,58,36.4,95,C5957,OP0463,12.945069,80.27033,Good,72,Running,S141,Active,Normal,0
EQ00851,Wheel Loader,S066,8.7,0.4,39,14.8,82,C4201,OP0548,13.330434,80.33936,Good,70,Running,S066,Active,Normal,0
EQ00852,Backhoe Loader,S067,8.5,1.3,48,36.3,80,C7881,OP0621,12.912112,80.332428,Due Soon,82,Running,S067,Active,Normal,0
EQ00853,Wheel Loader,S032,5.0,0.9,92,23.5,82,C4946,OP0540,13.125672,80.144497,Good,71,Running,S032,Active,Normal,0
EQ00854,Excavator,S124,9.9,0.8,64,28.0,91,C8672,OP0841,13.277353,80.148991,Due Soon,86,Running,S124,Active,Normal,0
EQ00855,Dump Truck,S056,6.7,2.4,70,27.1,94,C6267,,13.348954,80.029271,Good,87,Running,S056,Active,Missing Operator,1
EQ00856,Dump Truck,S139,5.9,2.2,36,16.2,84,C6019,OP0957,12.934863,80.39334,Good,72,Running,S139,Active,Normal,0
EQ00857,Motor Grader,S128,5.0,1.7,56,33.6,100,C5472,OP0254,13.003581,79.975897,Good,98,Running,S128,Active,Normal,0
EQ00858,Motor Grader,S094,8.8,1.4,81,13.7,94,C8540,OP0632,13.005497,80.384648,Due Soon,90,Running,S094,Active,Normal,0
EQ00859,Motor Grader,S027,5.5,1.8,59,37.6,83,C2824,OP0142,12.812973,80.312336,Good,72,Running,S027,Active,Normal,0
EQ00860,Dump Truck,S008,6.4,1.4,38,27.8,92,C2796,OP0919,13.31031,80.383079,Good,73,Running,S008,Active,Normal,0
EQ00861,Skid Steer Loader,S150,9.4,0.4,36,33.3,88,C5806,OP0407,13.251399,80.360886,Good,90,Running,S150,Active,Normal,0
EQ00862,Bulldozer,S060,8.7,1.1,60,24.5,91,C5918,OP1045,13.043047,80.125854,Good,70,Running,S060,Active,Normal,0
EQ00863,Bulldozer,S058,7.7,2.0,58,28.7,99,C2536,OP0935,13.330372,80.372636,Due Soon,79,Running,S058,Active,Normal,0
EQ00864,Excavator,S137,10.0,0.0,73,37.3,82,C6522,OP0768,13.157919,80.139896,Good,75,Running,S137,Active,Normal,0
EQ00865,Dump Truck,S075,9.3,2.8,95,34.7,97,C6934,OP0484,13.249742,80.371867,Good,78,Running,S075,Active,Normal,0
EQ00866,Motor Grader,S090,7.6,0.2,44,22.1,99,C9129,OP0634,13.025575,79.985543,Good,67,Running,S090,Active,Normal,0
EQ00867,Dump Truck,S059,10.8,2.1,44,34.2,93,C9087,OP0771,13.217742,80.191446,Good,83,Running,S059,Active,Normal,0
EQ00868,Backhoe Loader,S031,10.8,0.6,57,20.4,94,C5501,OP0434,13.276804,80.212238,Good,79,Running,S031,Active,Normal,0
EQ00869,Motor Grader,S103,6.3,2.6,38,20.0,89,C2327,OP0662,13.012059,80.21044,Due Soon,98,Running,S103,Active,Normal,0
EQ00870,Bulldozer,S129,10.4,2.5,95,28.6,86,C1854,OP0566,12.932748,80.352404,Good,85,Running,S129,Active,Normal,0
EQ00871,Backhoe Loader,S025,6.2,0.3,46,14.8,97,C5693,OP0706,12.839464,80.277376,Good,67,Running,S025,Active,Normal,0
EQ00872,Dump Truck,S110,9.4,0.7,51,12.6,84,C9080,OP0213,13.254826,80.301641,Good,97,Running,S110,Active,Normal,0
EQ00873,Wheel Loader,S015,7.3,0.3,91,27.1,92,C2813,OP0518,13.016946,80.066957,Overdue,67,Running,S015,Active,Normal,0
EQ00874,Skid Steer Loader,S065,5.3,2.7,84,32.2,97,C1084,OP1039,13.016273,80.28097,Good,67,Running,S065,Active,Normal,0
EQ00875,Bulldozer,S131,10.2,2.4,52,18.9,89,C7352,OP0796,12.819823,80.292426,Good,93,Running,S131,Active,Normal,0
EQ00876,Excavator,S137,6.9,1.5,76,14.5,83,C6783,OP0158,12.815973,80.020113,Good,79,Running,S137,Active,Normal,0
